x [mm],y [mm],intensity [arb]
-8.75,-42.75,7.66555166244506
-8.25,-42.75,7.60877895355224
-7.75,-42.75,7.48013544082641
-7.25,-42.75,7.30359458923339
-6.75,-42.75,7.10744857788085
-6.25,-42.75,6.91879510879516
-5.75,-42.75,6.75930023193359
-5.25,-42.75,6.6428370475769
-4.75,-42.75,6.57518291473388
-4.25,-42.75,6.55531072616577
-3.75,-42.75,6.57748508453369
-3.25,-42.75,6.63341093063354
-2.75,-42.75,6.71412801742553
-2.25,-42.75,6.81139230728149
-1.75,-42.75,6.91869163513183
-1.25,-42.75,7.032066822052
-0.75,-42.75,7.15080642700195
-0.25,-42.75,7.27801656723022
0.25,-42.75,7.42097663879394
0.75,-42.75,7.59097814559936
1.25,-42.75,7.80268859863281
1.75,-42.75,8.0728759765625
2.25,-42.75,8.41863441467285
2.75,-42.75,8.8551378250122
3.25,-42.75,9.39313411712646
3.75,-42.75,10.0364227294921
4.25,-42.75,10.7796211242675
4.75,-42.75,11.6066265106201
5.25,-42.75,12.4904870986938
5.75,-42.75,13.3949470520019
6.25,-42.75,14.2777948379516
6.75,-42.75,15.0958986282348
7.25,-42.75,15.8105659484863
7.75,-42.75,16.3924255371093
8.25,-42.75,16.8247165679931
8.75,-42.75,17.1039352416992
9.25,-42.75,17.23828125
9.75,-42.75,17.244249343872
10.25,-42.75,17.142406463623
10.75,-42.75,16.9535789489746
11.25,-42.75,16.6963348388671
11.75,-42.75,16.3858413696289
12.25,-42.75,16.0342826843261
12.75,-42.75,15.6521005630493
13.25,-42.75,15.2495708465576
13.75,-42.75,14.8381757736206
14.25,-42.75,14.4312019348144
14.75,-42.75,14.0434303283691
15.25,-42.75,13.6902322769165
15.75,-42.75,13.3859405517578
16.25,-42.75,13.1419610977172
16.75,-42.75,12.9650506973266
17.25,-42.75,12.8560676574707
17.75,-42.75,12.8093795776367
18.25,-42.75,12.8131732940673
18.75,-42.75,12.8506889343261
19.25,-42.75,12.9021911621093
19.75,-42.75,12.9474725723266
20.25,-42.75,12.968502998352
20.75,-42.75,12.9518842697143
21.25,-42.75,12.890453338623
21.75,-42.75,12.784008026123
22.25,-42.75,12.6388435363769
22.75,-42.75,12.4662637710571
23.25,-42.75,12.2804660797119
23.75,-42.75,12.0960311889648
24.25,-42.75,11.9255695343017
24.75,-42.75,11.7778091430664
25.25,-42.75,11.6564168930053
25.75,-42.75,11.559588432312
26.25,-42.75,11.4805269241333
26.75,-42.75,11.4086828231811
27.25,-42.75,11.3315057754516
27.75,-42.75,11.2363786697387
28.25,-42.75,11.11239528656
28.75,-42.75,10.9515056610107
29.25,-42.75,10.7488889694213
29.75,-42.75,10.5026416778564
30.25,-42.75,10.2129697799682
30.75,-42.75,9.88125991821289
31.25,-42.75,9.5095157623291
31.75,-42.75,9.10038471221923
32.25,-42.75,8.65763473510742
32.75,-42.75,8.18687915802002
33.25,-42.75,7.69630575180053
33.75,-42.75,7.19687032699585
34.25,-42.75,6.70183086395263
34.75,-42.75,6.22554206848144
35.25,-42.75,5.78180599212646
35.75,-42.75,5.38196945190429
36.25,-42.75,5.03322601318359
36.75,-42.75,4.7374358177185
37.25,-42.75,4.49095439910888
37.75,-42.75,4.28537654876709
38.25,-42.75,4.1091923713684
38.75,-42.75,3.95003914833068
39.25,-42.75,3.79706740379333
39.75,-42.75,3.64280128479003
40.25,-42.75,3.48421144485473
40.75,-42.75,3.32261490821838
41.25,-42.75,3.16253471374511
41.75,-42.75,3.00981044769287
42.25,-42.75,2.86953449249267
42.75,-42.75,2.74430298805236
43.25,-42.75,2.63324165344238
43.75,-42.75,2.53203916549682
44.25,-42.75,2.43384313583374
44.75,-42.75,2.33050084114074
-44.75,-42.25,4.03573846817016
-44.25,-42.25,4.41702270507812
-43.75,-42.25,4.73642444610595
-43.25,-42.25,4.99646377563476
-42.75,-42.25,5.20045566558837
-42.25,-42.25,5.35219240188598
-41.75,-42.25,5.45817470550537
-41.25,-42.25,5.52693462371826
-40.75,-42.25,5.56752920150756
-40.25,-42.25,5.58810710906982
-39.75,-42.25,5.59476804733276
-39.25,-42.25,5.59093570709228
-38.75,-42.25,5.57720279693603
-38.25,-42.25,5.55164194107055
-37.75,-42.25,5.51050519943237
-37.25,-42.25,5.44909811019897
-36.75,-42.25,5.36268186569213
-36.25,-42.25,5.24729442596435
-35.75,-42.25,5.10041284561157
-35.25,-42.25,4.92142820358276
-34.75,-42.25,4.71192550659179
-34.25,-42.25,4.47573375701904
-33.75,-42.25,4.21877861022949
-33.25,-42.25,3.94874238967895
-32.75,-42.25,3.6744794845581
-32.25,-42.25,3.40538716316223
-31.75,-42.25,3.15067243576049
-31.25,-42.25,2.91874861717224
-30.75,-42.25,2.71682405471801
-30.25,-42.25,2.55069303512573
-29.75,-42.25,2.424738407135
-29.25,-42.25,2.34207797050476
-28.75,-42.25,2.30475997924804
-28.25,-42.25,2.31391811370849
-27.75,-42.25,2.36989831924438
-27.25,-42.25,2.47242736816406
-26.75,-42.25,2.62078833580017
-26.25,-42.25,2.81411218643188
-25.75,-42.25,3.0517520904541
-25.25,-42.25,3.33351755142211
-24.75,-42.25,3.65977263450622
-24.25,-42.25,4.03110647201538
-23.75,-42.25,4.44756555557251
-23.25,-42.25,4.90749359130859
-22.75,-42.25,5.40616846084594
-22.25,-42.25,5.93463134765625
-21.75,-42.25,6.47894382476806
-21.25,-42.25,7.02025651931762
-20.75,-42.25,7.53584384918212
-20.25,-42.25,8.00102233886718
-19.75,-42.25,8.39171886444091
-19.25,-42.25,8.68737697601318
-18.75,-42.25,8.87370014190673
-18.25,-42.25,8.94476795196533
-17.75,-42.25,8.90411567687988
-17.25,-42.25,8.76458358764648
-16.75,-42.25,8.54680824279785
-16.25,-42.25,8.27690410614013
-15.75,-42.25,7.9836254119873
-15.25,-42.25,7.69554805755615
-14.75,-42.25,7.43863534927368
-14.25,-42.25,7.23453426361084
-13.75,-42.25,7.09927320480346
-13.25,-42.25,7.04247522354126
-12.75,-42.25,7.06648874282836
-12.25,-42.25,7.16558790206909
-11.75,-42.25,7.32556867599487
-11.25,-42.25,7.52428150177001
-10.75,-42.25,7.73358678817749
-10.25,-42.25,7.92295455932617
-9.75,-42.25,8.06428623199462
-9.25,-42.25,8.13704490661621
-8.75,-42.25,8.13217735290527
-8.25,-42.25,8.05383968353271
-7.75,-42.25,7.91836214065551
-7.25,-42.25,7.75065469741821
-6.75,-42.25,7.57906436920166
-6.25,-42.25,7.43007469177246
-5.75,-42.25,7.32426500320434
-5.25,-42.25,7.27408123016357
-4.75,-42.25,7.28358459472656
-4.25,-42.25,7.34973716735839
-3.75,-42.25,7.46442747116088
-3.25,-42.25,7.61661148071289
-2.75,-42.25,7.79419374465942
-2.25,-42.25,7.98555374145507
-1.75,-42.25,8.18075084686279
-1.25,-42.25,8.37268161773681
-0.75,-42.25,8.55811691284179
-0.25,-42.25,8.73870468139648
0.25,-42.25,8.92155265808105
0.75,-42.25,9.11921119689941
1.25,-42.25,9.34894561767578
1.75,-42.25,9.6312141418457
2.25,-42.25,9.98750686645507
2.75,-42.25,10.4376945495605
3.25,-42.25,10.9971208572387
3.75,-42.25,11.6737337112426
4.25,-42.25,12.4655055999755
4.75,-42.25,13.3585844039917
5.25,-42.25,14.3267641067504
5.75,-42.25,15.3327856063842
6.25,-42.25,16.3314914703369
6.75,-42.25,17.2749443054199
7.25,-42.25,18.1181888580322
7.75,-42.25,18.8248443603515
8.25,-42.25,19.3711967468261
8.75,-42.25,19.7477569580078
9.25,-42.25,19.9583530426025
9.75,-42.25,20.0170955657959
10.25,-42.25,19.9441528320312
10.75,-42.25,19.7616577148437
11.25,-42.25,19.4907531738281
11.75,-42.25,19.1498794555664
12.25,-42.25,18.754768371582
12.75,-42.25,18.3193588256835
13.25,-42.25,17.8571681976318
13.75,-42.25,17.3825435638427
14.25,-42.25,16.9112396240234
14.75,-42.25,16.4601192474365
15.25,-42.25,16.0462112426757
15.75,-42.25,15.6851654052734
16.25,-42.25,15.3893251419067
16.75,-42.25,15.1660461425781
17.25,-42.25,15.016484260559
17.75,-42.25,14.9350080490112
18.25,-42.25,14.9095554351806
18.75,-42.25,14.9229192733764
19.25,-42.25,14.9546880722045
19.75,-42.25,14.9837884902954
20.25,-42.25,14.9910593032836
20.75,-42.25,14.9617013931274
21.25,-42.25,14.8868608474731
21.75,-42.25,14.7643795013427
22.25,-42.25,14.598424911499
22.75,-42.25,14.3982200622558
23.25,-42.25,14.1760454177856
23.75,-42.25,13.9450349807739
24.25,-42.25,13.7169876098632
24.75,-42.25,13.5006732940673
25.25,-42.25,13.3006677627563
25.75,-42.25,13.1170225143432
26.25,-42.25,12.9455471038818
26.75,-42.25,12.7788000106811
27.25,-42.25,12.6074419021606
27.75,-42.25,12.4217147827148
28.25,-42.25,12.2127857208251
28.75,-42.25,11.9736070632934
29.25,-42.25,11.6992025375366
29.75,-42.25,11.3865365982055
30.25,-42.25,11.0340385437011
30.75,-42.25,10.641131401062
31.25,-42.25,10.2080545425415
31.75,-42.25,9.73617553710937
32.25,-42.25,9.22854804992675
32.75,-42.25,8.69059944152832
33.25,-42.25,8.13067626953125
33.75,-42.25,7.56012821197509
34.25,-42.25,6.99271488189697
34.75,-42.25,6.44339656829834
35.25,-42.25,5.92673158645629
35.75,-42.25,5.45507144927978
36.25,-42.25,5.0369815826416
36.75,-42.25,4.6760606765747
37.25,-42.25,4.37072992324829
37.75,-42.25,4.11476516723632
38.25,-42.25,3.89866590499877
38.75,-42.25,3.71153283119201
39.25,-42.25,3.54312252998352
39.75,-42.25,3.38548564910888
40.25,-42.25,3.23398828506469
40.75,-42.25,3.08738899230957
41.25,-42.25,2.94702076911926
41.75,-42.25,2.81534814834594
42.25,-42.25,2.69436311721801
42.75,-42.25,2.58424305915832
43.25,-42.25,2.48264002799987
43.75,-42.25,2.38483667373657
44.25,-42.25,2.28461122512817
44.75,-42.25,2.17531657218933
-44.75,-41.75,3.81155753135681
-44.25,-41.75,4.16116619110107
-43.75,-41.75,4.46395254135131
-43.25,-41.75,4.72472476959228
-42.75,-41.75,4.94786167144775
-42.25,-41.75,5.13703250885009
-41.75,-41.75,5.29738855361938
-41.25,-41.75,5.43506908416748
-40.75,-41.75,5.55597829818725
-40.25,-41.75,5.66464519500732
-39.75,-41.75,5.76337623596191
-39.25,-41.75,5.85189580917358
-38.75,-41.75,5.92741155624389
-38.25,-41.75,5.98509883880615
-37.75,-41.75,6.0188980102539
-37.25,-41.75,6.02238082885742
-36.75,-41.75,5.98954105377197
-36.25,-41.75,5.91547632217407
-35.75,-41.75,5.79690504074096
-35.25,-41.75,5.63256645202636
-34.75,-41.75,5.42355489730835
-34.25,-41.75,5.17352628707885
-33.75,-41.75,4.88877964019775
-33.25,-41.75,4.57808637619018
-32.75,-41.75,4.25221347808837
-32.25,-41.75,3.92324185371398
-31.75,-41.75,3.60356140136718
-31.25,-41.75,3.30493974685668
-30.75,-41.75,3.03771686553955
-30.25,-41.75,2.81023526191711
-29.75,-41.75,2.62863683700561
-29.25,-41.75,2.49697685241699
-28.75,-41.75,2.41755676269531
-28.25,-41.75,2.39136123657226
-27.75,-41.75,2.41853857040405
-27.25,-41.75,2.498872756958
-26.75,-41.75,2.63213229179382
-26.25,-41.75,2.81834912300109
-25.75,-41.75,3.05798149108886
-25.25,-41.75,3.35177969932556
-24.75,-41.75,3.70047879219055
-24.25,-41.75,4.10418510437011
-23.75,-41.75,4.5614948272705
-23.25,-41.75,5.06847476959228
-22.75,-41.75,5.61771011352539
-22.25,-41.75,6.19764328002929
-21.75,-41.75,6.79241704940795
-21.25,-41.75,7.38234138488769
-20.75,-41.75,7.94513893127441
-20.25,-41.75,8.45771503448486
-19.75,-41.75,8.89832401275634
-19.25,-41.75,9.24886417388916
-18.75,-41.75,9.49692916870117
-18.25,-41.75,9.63729000091552
-17.75,-41.75,9.67265796661377
-17.25,-41.75,9.61346054077148
-16.75,-41.75,9.47667121887207
-16.25,-41.75,9.28403663635253
-15.75,-41.75,9.05992126464843
-15.25,-41.75,8.82908916473388
-14.75,-41.75,8.61470508575439
-14.25,-41.75,8.43672275543212
-13.75,-41.75,8.31051540374755
-13.25,-41.75,8.2458324432373
-12.75,-41.75,8.245774269104
-12.25,-41.75,8.30593299865722
-11.75,-41.75,8.4141263961792
-11.25,-41.75,8.55113792419433
-10.75,-41.75,8.69279479980468
-10.25,-41.75,8.81344127655029
-9.75,-41.75,8.89043998718261
-9.25,-41.75,8.90865039825439
-8.75,-41.75,8.86367988586425
-8.25,-41.75,8.76307106018066
-7.75,-41.75,8.62501144409179
-7.25,-41.75,8.47481632232666
-6.75,-41.75,8.3400764465332
-6.25,-41.75,8.24581146240234
-5.75,-41.75,8.21082496643066
-5.25,-41.75,8.24568748474121
-4.75,-41.75,8.3525218963623
-4.25,-41.75,8.52617740631103
-3.75,-41.75,8.75605678558349
-3.25,-41.75,9.02807140350341
-2.75,-41.75,9.32646751403808
-2.25,-41.75,9.63544559478759
-1.75,-41.75,9.94063758850097
-1.25,-41.75,10.2307395935058
-0.75,-41.75,10.4991092681884
-0.25,-41.75,10.7452840805053
0.25,-41.75,10.9760065078735
0.75,-41.75,11.2053642272949
1.25,-41.75,11.453929901123
1.75,-41.75,11.7468996047973
2.25,-41.75,12.1113634109497
2.75,-41.75,12.5730924606323
3.25,-41.75,13.15305519104
3.75,-41.75,13.8641033172607
4.25,-41.75,14.7080326080322
4.75,-41.75,15.6733779907226
5.25,-41.75,16.7345733642578
5.75,-41.75,17.8530120849609
6.25,-41.75,18.980052947998
6.75,-41.75,20.0622806549072
7.25,-41.75,21.0476665496826
7.75,-41.75,21.8918476104736
8.25,-41.75,22.5631732940673
8.75,-41.75,23.0452003479003
9.25,-41.75,23.3365364074707
9.75,-41.75,23.4483623504638
10.25,-41.75,23.4002361297607
10.75,-41.75,23.215763092041
11.25,-41.75,22.9191169738769
11.75,-41.75,22.5327816009521
12.25,-41.75,22.0768966674804
12.75,-41.75,21.5697784423828
13.25,-41.75,21.0289421081542
13.75,-41.75,20.4721927642822
14.25,-41.75,19.9181594848632
14.75,-41.75,19.3859767913818
15.25,-41.75,18.8944282531738
15.75,-41.75,18.4605026245117
16.25,-41.75,18.0975227355957
16.75,-41.75,17.813570022583
17.25,-41.75,17.61030960083
17.75,-41.75,17.4824256896972
18.25,-41.75,17.4179916381835
18.75,-41.75,17.3996391296386
19.25,-41.75,17.4064865112304
19.75,-41.75,17.416482925415
20.25,-41.75,17.4089946746826
20.75,-41.75,17.3671398162841
21.25,-41.75,17.2794189453125
21.75,-41.75,17.1406383514404
22.25,-41.75,16.9517459869384
22.75,-41.75,16.7188873291015
23.25,-41.75,16.4517574310302
23.75,-41.75,16.161693572998
24.25,-41.75,15.8597831726074
24.75,-41.75,15.5553226470947
25.25,-41.75,15.2547130584716
25.75,-41.75,14.9609823226928
26.25,-41.75,14.6738557815551
26.75,-41.75,14.3902873992919
27.25,-41.75,14.1052875518798
27.75,-41.75,13.8128452301025
28.25,-41.75,13.5067377090454
28.75,-41.75,13.1810874938964
29.25,-41.75,12.8306150436401
29.75,-41.75,12.4506721496582
30.25,-41.75,12.0371952056884
30.75,-41.75,11.5867519378662
31.25,-41.75,11.0968523025512
31.75,-41.75,10.5665779113769
32.25,-41.75,9.9973611831665
32.75,-41.75,9.39368629455566
33.25,-41.75,8.7636022567749
33.75,-41.75,8.11863040924072
34.25,-41.75,7.47309970855712
34.75,-41.75,6.84285497665405
35.25,-41.75,6.24358129501342
35.75,-41.75,5.68902015686035
36.25,-41.75,5.18938159942626
36.75,-41.75,4.75019121170043
37.25,-41.75,4.37202310562133
37.75,-41.75,4.05091953277587
38.25,-41.75,3.77954792976379
38.75,-41.75,3.54879260063171
39.25,-41.75,3.34946775436401
39.75,-41.75,3.17370700836181
40.25,-41.75,3.01580739021301
40.75,-41.75,2.8723771572113
41.25,-41.75,2.74176454544067
41.75,-41.75,2.62304830551147
42.25,-41.75,2.51494169235229
42.75,-41.75,2.41495323181152
43.25,-41.75,2.31905460357666
43.75,-41.75,2.22200584411621
44.25,-41.75,2.11821103096008
44.75,-41.75,2.00258803367614
-44.75,-41.25,3.57086515426635
-44.25,-41.25,3.87817955017089
-43.75,-41.25,4.15204429626464
-43.25,-41.25,4.39965391159057
-42.75,-41.25,4.62674570083618
-42.25,-41.25,4.83737134933471
-41.75,-41.25,5.03601598739624
-41.25,-41.25,5.22723245620727
-40.75,-41.25,5.41463994979858
-40.25,-41.25,5.60001373291015
-39.75,-41.25,5.78271341323852
-39.25,-41.25,5.95955514907836
-38.75,-41.25,6.12509632110595
-38.25,-41.25,6.27224969863891
-37.75,-41.25,6.39308738708496
-37.25,-41.25,6.4795823097229
-36.75,-41.25,6.52421808242797
-36.25,-41.25,6.5203833580017
-35.75,-41.25,6.46277427673339
-35.25,-41.25,6.34781885147094
-34.75,-41.25,6.17418670654296
-34.25,-41.25,5.94345188140869
-33.75,-41.25,5.66060400009155
-33.25,-41.25,5.3342866897583
-32.75,-41.25,4.97652053833007
-32.25,-41.25,4.60196018218994
-31.75,-41.25,4.22654247283935
-31.25,-41.25,3.86602735519409
-30.75,-41.25,3.53463888168334
-30.25,-41.25,3.2440128326416
-29.75,-41.25,3.00269508361816
-29.25,-41.25,2.81619930267334
-28.75,-41.25,2.68749833106994
-28.25,-41.25,2.61774945259094
-27.75,-41.25,2.60710906982421
-27.25,-41.25,2.6554856300354
-26.75,-41.25,2.76303005218505
-26.25,-41.25,2.93040513992309
-25.75,-41.25,3.15877604484558
-25.25,-41.25,3.44941210746765
-24.75,-41.25,3.80313920974731
-24.25,-41.25,4.219566822052
-23.75,-41.25,4.6962194442749
-23.25,-41.25,5.22774744033813
-22.75,-41.25,5.80531311035156
-22.25,-41.25,6.41640663146972
-21.75,-41.25,7.04505109786987
-21.25,-41.25,7.67252540588378
-20.75,-41.25,8.27858066558837
-20.25,-41.25,8.84291458129882
-19.75,-41.25,9.34679889678955
-19.25,-41.25,9.77468967437744
-18.75,-41.25,10.1155681610107
-18.25,-41.25,10.3638839721679
-17.75,-41.25,10.5200214385986
-17.25,-41.25,10.5901861190795
-16.75,-41.25,10.5856609344482
-16.25,-41.25,10.521761894226
-15.75,-41.25,10.4164571762084
-15.25,-41.25,10.2888927459716
-14.75,-41.25,10.1578798294067
-14.25,-41.25,10.0404720306396
-13.75,-41.25,9.95055294036865
-13.25,-41.25,9.89760017395019
-12.75,-41.25,9.88550281524658
-12.25,-41.25,9.91166400909423
-11.75,-41.25,9.96685981750488
-11.25,-41.25,10.0360975265502
-10.75,-41.25,10.1007213592529
-10.25,-41.25,10.1416635513305
-9.75,-41.25,10.1433706283569
-9.25,-41.25,10.0975427627563
-8.75,-41.25,10.0055742263793
-8.25,-41.25,9.87915325164795
-7.75,-41.25,9.73872470855712
-7.25,-41.25,9.61011409759521
-6.75,-41.25,9.52006816864013
-6.25,-41.25,9.49201011657714
-5.75,-41.25,9.54279518127441
-5.25,-41.25,9.68098926544189
-4.75,-41.25,9.90661430358886
-4.25,-41.25,10.212158203125
-3.75,-41.25,10.5840835571289
-3.25,-41.25,11.0045337677001
-2.75,-41.25,11.4530706405639
-2.25,-41.25,11.9084148406982
-1.75,-41.25,12.3503627777099
-1.25,-41.25,12.7620315551757
-0.75,-41.25,13.1322059631347
-0.25,-41.25,13.4576349258422
0.25,-41.25,13.744553565979
0.75,-41.25,14.0090112686157
1.25,-41.25,14.2758359909057
1.75,-41.25,14.5762214660644
2.25,-41.25,14.944296836853
2.75,-41.25,15.4130668640136
3.25,-41.25,16.0102386474609
3.75,-41.25,16.7543296813964
4.25,-41.25,17.6513271331787
4.75,-41.25,18.6921787261962
5.25,-41.25,19.8517761230468
5.75,-41.25,21.0897827148437
6.25,-41.25,22.3536930084228
6.75,-41.25,23.5841083526611
7.25,-41.25,24.7214336395263
7.75,-41.25,25.712739944458
8.25,-41.25,26.5178050994873
8.75,-41.25,27.1124935150146
9.25,-41.25,27.4895191192626
9.75,-41.25,27.6565246582031
10.25,-41.25,27.6320133209228
10.75,-41.25,27.4408836364746
11.25,-41.25,27.1104927062988
11.75,-41.25,26.6677055358886
12.25,-41.25,26.1376037597656
12.75,-41.25,25.5434665679931
13.25,-41.25,24.9073429107666
13.75,-41.25,24.2509899139404
14.25,-41.25,23.5961933135986
14.75,-41.25,22.964599609375
15.25,-41.25,22.3768692016601
15.75,-41.25,21.8514385223388
16.25,-41.25,21.4027881622314
16.75,-41.25,21.0399513244628
17.25,-41.25,20.7654972076416
17.75,-41.25,20.5748977661132
18.25,-41.25,20.4568462371826
18.75,-41.25,20.3942985534667
19.25,-41.25,20.3661422729492
19.75,-41.25,20.349437713623
20.25,-41.25,20.3217430114746
20.75,-41.25,20.2634735107421
21.25,-41.25,20.1595935821533
21.75,-41.25,20.0007400512695
22.25,-41.25,19.7835388183593
22.75,-41.25,19.510025024414
23.25,-41.25,19.1865406036376
23.75,-41.25,18.822208404541
24.25,-41.25,18.4274311065673
24.75,-41.25,18.0124263763427
25.25,-41.25,17.5861473083496
25.75,-41.25,17.1555709838867
26.25,-41.25,16.725435256958
26.75,-41.25,16.2981834411621
27.25,-41.25,15.8741950988769
27.75,-41.25,15.4521017074584
28.25,-41.25,15.0290479660034
28.75,-41.25,14.6009006500244
29.25,-41.25,14.1624412536621
29.75,-41.25,13.7074975967407
30.25,-41.25,13.2293119430542
30.75,-41.25,12.7209939956665
31.25,-41.25,12.1763658523559
31.75,-41.25,11.5910081863403
32.25,-41.25,10.9633865356445
32.75,-41.25,10.2957735061645
33.25,-41.25,9.59490013122558
33.75,-41.25,8.87188053131103
34.25,-41.25,8.14149951934814
34.75,-41.25,7.42082071304321
35.25,-41.25,6.72732400894165
35.75,-41.25,6.07695865631103
36.25,-41.25,5.48240423202514
36.75,-41.25,4.95176935195922
37.25,-41.25,4.48820638656616
37.75,-41.25,4.09021043777465
38.25,-41.25,3.7526261806488
38.75,-41.25,3.46802353858947
39.25,-41.25,3.22818374633789
39.75,-41.25,3.02528381347656
40.25,-41.25,2.85260152816772
40.75,-41.25,2.70470404624938
41.25,-41.25,2.57710218429565
41.75,-41.25,2.46561098098754
42.25,-41.25,2.36577081680297
42.75,-41.25,2.2724814414978
43.25,-41.25,2.18004608154296
43.75,-41.25,2.08266997337341
44.25,-41.25,1.975306391716
44.75,-41.25,1.85429298877716
-44.75,-40.75,3.36691975593566
-44.25,-40.75,3.62691187858581
-43.75,-40.75,3.86333632469177
-43.25,-40.75,4.08557844161987
-42.75,-40.75,4.3008222579956
-42.25,-40.75,4.5138669013977
-41.75,-40.75,4.72919368743896
-41.25,-40.75,4.950692653656
-40.75,-40.75,5.18078994750976
-40.25,-40.75,5.41972351074218
-39.75,-40.75,5.66519546508789
-39.25,-40.75,5.9124584197998
-38.75,-40.75,6.15474414825439
-38.25,-40.75,6.38393545150756
-37.75,-40.75,6.59125852584838
-37.25,-40.75,6.76779127120971
-36.75,-40.75,6.90469026565551
-36.25,-40.75,6.99330186843872
-35.75,-40.75,7.02536392211914
-35.25,-40.75,6.99350547790527
-34.75,-40.75,6.89216232299804
-34.25,-40.75,6.71878051757812
-33.75,-40.75,6.47505950927734
-33.25,-40.75,6.16776371002197
-32.75,-40.75,5.8087887763977
-32.25,-40.75,5.41444826126098
-31.75,-40.75,5.00376081466674
-31.25,-40.75,4.59642839431762
-30.75,-40.75,4.21082544326782
-30.25,-40.75,3.86236786842346
-29.75,-40.75,3.56265664100646
-29.25,-40.75,3.31939029693603
-28.75,-40.75,3.13693571090698
-28.25,-40.75,3.01726555824279
-27.75,-40.75,2.96102738380432
-27.25,-40.75,2.96847915649414
-26.75,-40.75,3.04011178016662
-26.25,-40.75,3.17691326141357
-25.75,-40.75,3.38029408454895
-25.25,-40.75,3.65158796310424
-24.75,-40.75,3.99144101142883
-24.25,-40.75,4.39907026290893
-23.75,-40.75,4.87151670455932
-23.25,-40.75,5.40310096740722
-22.75,-40.75,5.9851050376892
-22.25,-40.75,6.60587215423584
-21.75,-40.75,7.25120401382446
-21.25,-40.75,7.905113697052
-20.75,-40.75,8.55080604553222
-20.25,-40.75,9.17177581787109
