-0.340222,124.942
-0.339214,125.061
-0.338206,125.175
-0.337198,125.286
-0.33619,125.394
-0.335181,125.497
-0.334173,125.595
-0.333165,125.685
-0.332157,125.764
-0.331149,125.832
-0.330141,125.886
-0.329133,125.928
-0.328125,125.958
-0.327117,125.978
-0.326109,125.991
-0.325101,125.998
-0.324093,126.001
-0.323085,126
-0.322077,125.995
-0.321069,125.982
-0.32006,125.96
-0.319052,125.928
-0.318044,125.885
-0.317036,125.83
-0.316028,125.767
-0.31502,125.698
-0.314012,125.627
-0.313004,125.559
-0.311996,125.497
-0.310988,125.441
-0.30998,125.392
-0.308972,125.348
-0.307964,125.307
-0.306956,125.265
-0.305948,125.218
-0.30494,125.164
-0.303931,125.101
-0.302923,125.03
-0.301915,124.953
-0.300907,124.871
-0.299899,124.786
-0.298891,124.702
-0.297883,124.619
-0.296875,124.536
-0.295867,124.452
-0.294859,124.362
-0.293851,124.263
-0.292843,124.151
-0.291835,124.024
-0.290827,123.881
-0.289819,123.722
-0.28881,123.549
-0.287802,123.365
-0.286794,123.173
-0.285786,122.976
-0.284778,122.776
-0.28377,122.572
-0.282762,122.365
-0.281754,122.153
-0.280746,121.934
-0.279738,121.71
-0.27873,121.479
-0.277722,121.246
-0.276714,121.012
-0.275706,120.781
-0.274698,120.554
-0.27369,120.333
-0.272681,120.116
-0.271673,119.9
-0.270665,119.681
-0.269657,119.452
-0.268649,119.209
-0.267641,118.948
-0.266633,118.669
-0.265625,118.37
-0.264617,118.053
-0.263609,117.722
-0.262601,117.38
-0.261593,117.029
-0.260585,116.673
-0.259577,116.314
-0.258569,115.954
-0.25756,115.594
-0.256552,115.236
-0.255544,114.88
-0.254536,114.53
-0.253528,114.185
-0.25252,113.847
-0.251512,113.515
-0.250504,113.188
-0.249496,112.866
-0.248488,112.544
-0.24748,112.221
-0.246472,111.892
-0.245464,111.554
-0.244456,111.204
-0.243448,110.839
-0.24244,110.459
-0.241431,110.066
-0.240423,109.661
-0.239415,109.249
-0.238407,108.834
-0.237399,108.42
-0.236391,108.009
-0.235383,107.601
-0.234375,107.198
-0.233367,106.794
-0.232359,106.388
-0.231351,105.975
-0.230343,105.553
-0.229335,105.12
-0.228327,104.677
-0.227319,104.225
-0.22631,103.77
-0.225302,103.314
-0.224294,102.861
-0.223286,102.412
-0.222278,101.969
-0.22127,101.532
-0.220262,101.097
-0.219254,100.662
-0.218246,100.225
-0.217238,99.7835
-0.21623,99.3348
-0.215222,98.8784
-0.214214,98.414
-0.213206,97.9422
-0.212198,97.4642
-0.21119,96.9814
-0.210181,96.4949
-0.209173,96.0056
-0.208165,95.5137
-0.207157,95.0191
-0.206149,94.5208
-0.205141,94.0172
-0.204133,93.5065
-0.203125,92.9873
-0.202117,92.459
-0.201109,91.9217
-0.200101,91.377
-0.199093,90.8275
-0.198085,90.277
-0.197077,89.7295
-0.196069,89.1881
-0.19506,88.6549
-0.194052,88.1306
-0.193044,87.6139
-0.192036,87.1023
-0.191028,86.592
-0.19002,86.0791
-0.189012,85.5603
-0.188004,85.0334
-0.186996,84.4977
-0.185988,83.9539
-0.18498,83.4035
-0.183972,82.8491
-0.182964,82.2929
-0.181956,81.737
-0.180948,81.1821
-0.17994,80.6287
-0.178931,80.0766
-0.177923,79.5252
-0.176915,78.9745
-0.175907,78.424
-0.174899,77.8734
-0.173891,77.3225
-0.172883,76.7711
-0.171875,76.2186
-0.170867,75.664
-0.169859,75.1064
-0.168851,74.5449
-0.167843,73.9792
-0.166835,73.4096
-0.165827,72.8363
-0.164819,72.2598
-0.16381,71.6806
-0.162802,71.0995
-0.161794,70.5169
-0.160786,69.9333
-0.159778,69.3491
-0.15877,68.7659
-0.157762,68.186
-0.156754,67.6127
-0.155746,67.0493
-0.154738,66.4988
-0.15373,65.9634
-0.152722,65.4435
-0.151714,64.9372
-0.150706,64.4402
-0.149698,63.9463
-0.14869,63.4485
-0.147681,62.9398
-0.146673,62.4142
-0.145665,61.8672
-0.144657,61.297
-0.143649,60.7041
-0.142641,60.0909
-0.141633,59.4615
-0.140625,58.8206
-0.139617,58.1735
-0.138609,57.5246
-0.137601,56.8776
-0.136593,56.2351
-0.135585,55.5988
-0.134577,54.9699
-0.133569,54.3485
